날짜,요일,고객수,평균기온...,최저기온...,최고기온...,강수량.mm.,구글.검색량,네이버.검색량,확진자,사망자,완치자,지하철_승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구
2015-10-15,목,1,16.9,10.8,24.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,17803,20976,18050
2015-10-16,금,4,16.2,11.3,22.7,NA,NA,NA,NA,NA,NA,NA,0,0,0,17801,20974,18049
2015-10-17,토,17,17,11.6,25,NA,NA,NA,NA,NA,NA,NA,0,0,0,17799,20971,18048
2015-10-18,일,7,16.5,10,24.5,NA,36,NA,NA,NA,NA,NA,0,0,0,17797,20969,18047
2015-10-19,월,17,17.1,11.2,24.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,17795,20966,18046
2015-10-20,화,20,16.6,11.2,23.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,17793,20964,18045
2015-10-21,수,32,17.3,12,24.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17791,20961,18044
2015-10-22,목,24,17.8,12.3,24.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,17789,20959,18043
2015-10-23,금,22,17.4,14.7,21.7,NA,NA,NA,NA,NA,NA,NA,0,0,0,17787,20956,18042
2015-10-24,토,43,16.1,12.1,21.5,0,NA,NA,NA,NA,NA,NA,0,0,0,17785,20954,18041
2015-10-25,일,23,15.7,9.8,22.7,NA,27,NA,NA,NA,NA,NA,0,0,0,17783,20951,18040
2015-10-26,월,26,16.9,12.2,22.7,NA,NA,NA,NA,NA,NA,NA,0,0,0,17781,20948,18039
2015-10-27,화,35,12.9,8.8,16.5,26.4,NA,NA,NA,NA,NA,NA,0,0,0,17779,20946,18038
2015-10-28,수,34,11.6,5.7,17.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,17777,20943,18037
2015-10-29,목,31,10.8,6.5,16,0.5,NA,NA,NA,NA,NA,NA,0,0,0,17775,20941,18036
2015-10-30,금,34,7.3,3.4,12.5,0,NA,NA,NA,NA,NA,NA,0,0,0,17773,20938,18035
2015-10-31,토,41,6.1,-0.1,13.3,NA,NA,NA,NA,NA,NA,NA,0,0,0,17771,20936,18034
2015-11-01,일,50,5.7,1,9.1,NA,26,NA,NA,NA,NA,NA,0,0,0,17769,20934,18033
2015-11-02,월,28,9.4,4.1,16.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17767,20932,18032
2015-11-03,화,29,10.9,5.2,18.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,17765,20930,18031
2015-11-04,수,33,11,3.7,20.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17763,20928,18030
2015-11-05,목,26,12.5,6.9,20,NA,NA,NA,NA,NA,NA,NA,0,0,0,17761,20925,18029
2015-11-06,금,41,14,7.7,21.4,0.6,NA,NA,NA,NA,NA,NA,0,0,0,17759,20922,18028
2015-11-07,토,59,13.4,12.5,14.1,21.2,NA,NA,NA,NA,NA,NA,0,0,0,17757,20919,18027
2015-11-08,일,64,13.9,13.4,14.5,15.5,26,NA,NA,NA,NA,NA,0,0,0,17755,20916,18026
2015-11-09,월,31,13.1,11.5,15.2,1.7,NA,NA,NA,NA,NA,NA,0,0,0,17753,20913,18025
2015-11-10,화,19,11,8,14.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,17751,20910,18024
2015-11-11,수,28,11.9,6.8,18.3,NA,NA,NA,NA,NA,NA,NA,0,0,0,17749,20907,18023
2015-11-12,목,24,13.6,8.8,19.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17747,20904,18022
2015-11-13,금,50,12.2,11.1,13.6,30.7,NA,NA,NA,NA,NA,NA,0,0,0,17745,20901,18021
2015-11-14,토,53,13.5,12.2,15.7,3.7,NA,NA,NA,NA,NA,NA,0,0,0,17743,20898,18020
2015-11-15,일,54,13.5,9.8,17,NA,36,NA,NA,NA,NA,NA,0,0,0,17741,20895,18019
2015-11-16,월,34,11.7,8.4,14.2,26.3,NA,NA,NA,NA,NA,NA,0,0,0,17739,20892,18018
2015-11-17,화,37,13.7,12.1,15.1,1.5,NA,NA,NA,NA,NA,NA,0,0,0,17737,20889,18017
2015-11-18,수,33,12.1,10.2,13.5,1.9,NA,NA,NA,NA,NA,NA,0,0,0,17735,20886,18016
2015-11-19,목,32,10.3,9.5,11.3,1.8,NA,NA,NA,NA,NA,NA,0,0,0,17733,20883,18015
2015-11-20,금,47,11.2,8.7,15.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,17731,20880,18014
2015-11-21,토,49,10,7.6,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,17729,20877,18013
2015-11-22,일,47,11.9,6,17.1,0.1,30,NA,NA,NA,NA,NA,0,0,0,17727,20874,18012
2015-11-23,월,32,10.8,9.6,13.3,9.6,NA,NA,NA,NA,NA,NA,0,0,0,17725,20871,18011
2015-11-24,화,48,7.9,5.1,9.6,0.8,NA,NA,NA,NA,NA,NA,0,0,0,17723,20868,18010
2015-11-25,수,30,5.7,3.4,7.2,8.7,NA,NA,NA,NA,NA,NA,0,0,0,17721,20865,18009
2015-11-26,목,36,0.4,-1.2,3.4,1.9,NA,NA,NA,NA,NA,NA,0,0,0,17719,20862,18008
2015-11-27,금,44,0.1,-2.3,2.6,0,NA,NA,NA,NA,NA,NA,0,0,0,17717,20859,18007
2015-11-28,토,64,3.5,0.7,8,0.1,NA,NA,NA,NA,NA,NA,0,0,0,17715,20856,18005
2015-11-29,일,63,6.8,3.5,11.2,0,49,NA,NA,NA,NA,NA,0,0,0,17713,20853,18003
2015-11-30,월,33,6.9,2.3,11.1,0,NA,NA,NA,NA,NA,NA,0,0,0,17711,20850,18001
2015-12-01,화,49,4.4,-1.4,12.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17709,20846,18000
2015-12-02,수,32,6.2,3,9.7,6.7,NA,NA,NA,NA,NA,NA,0,0,0,17707,20842,17999
2015-12-03,목,52,2.6,-0.6,6.8,3.6,NA,NA,NA,NA,NA,NA,0,0,0,17704,20838,17998
2015-12-04,금,51,1.8,-1.4,4.3,0.5,NA,NA,NA,NA,NA,NA,0,0,0,17702,20834,17997
2015-12-05,토,61,5.4,3.3,8.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,17698,20830,17996
2015-12-06,일,53,2.1,-1.6,6.9,NA,24,NA,NA,NA,NA,NA,0,0,0,17696,20826,17995
2015-12-07,월,33,2.1,-4,9.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17693,20822,17994
2015-12-08,화,41,3.4,-1.7,10.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,17691,20818,17993
2015-12-09,수,27,5.2,-1.4,12.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,17689,20814,17992
2015-12-10,목,45,8.1,6.4,9.6,10.3,NA,NA,NA,NA,NA,NA,0,0,0,17687,20810,17991
2015-12-11,금,56,7.3,4.8,9.9,0.3,NA,NA,NA,NA,NA,NA,0,0,0,17684,20806,17990
2015-12-12,토,60,7.3,2,12.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,17682,20802,17989
2015-12-13,일,51,8.3,5.4,14.2,NA,41,NA,NA,NA,NA,NA,0,0,0,17679,20798,17988
2015-12-14,월,47,7.2,5.4,8.9,9.9,NA,NA,NA,NA,NA,NA,0,0,0,17677,20794,17987
2015-12-15,화,39,6.5,4.3,8.8,0.7,NA,NA,NA,NA,NA,NA,0,0,0,17674,20790,17986
2015-12-16,수,39,0.6,-2.8,4.4,2.8,NA,NA,NA,NA,NA,NA,0,0,0,17671,20786,17985
2015-12-17,목,46,-2.7,-5.9,1.3,0,NA,NA,NA,NA,NA,NA,0,0,0,17669,20782,17984
2015-12-18,금,50,-0.7,-6.7,4.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,17666,20778,17983
2015-12-19,토,51,1.8,-1.7,8.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,17664,20774,17982
2015-12-20,일,56,1.1,-2.6,4.6,NA,33,NA,NA,NA,NA,NA,0,0,1,17661,20770,17981
2015-12-21,월,24,4.3,0.3,10.8,1.2,NA,NA,NA,NA,NA,NA,0,0,1,17659,20766,17980
2015-12-22,화,39,3.5,-1.1,8.9,0.1,NA,NA,NA,NA,NA,NA,0,0,1,17657,20762,17979
2015-12-23,수,26,5.7,3.3,7.4,2,NA,NA,NA,NA,NA,NA,0,0,1,17654,20850,17978
2015-12-24,목,64,3,0.9,7.6,NA,NA,NA,NA,NA,NA,NA,0,0,1,17652,20846,17977
2015-12-25,금,63,1,-3,5.9,NA,NA,NA,NA,NA,NA,NA,1,0,1,17649,20842,17976
2015-12-26,토,53,4.2,-0.7,11,0,NA,NA,NA,NA,NA,NA,0,0,1,17647,20838,17976
2015-12-27,일,44,-2,-5.7,3.2,NA,46,NA,NA,NA,NA,NA,0,0,1,17644,20834,17976
2015-12-28,월,29,-3.2,-7.6,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,17642,20830,17976
2015-12-29,화,28,-1.3,-7.2,5.4,NA,NA,NA,NA,NA,NA,NA,0,0,1,17639,20826,17976
2015-12-30,수,34,1.2,-4.9,8.1,1.6,NA,NA,NA,NA,NA,NA,0,0,1,17637,20822,17976
2015-12-31,목,62,1.5,-1.9,5.8,NA,NA,NA,NA,NA,NA,NA,0,0,1,17635,20818,17976
2016-01-01,금,45,1.6,-4.2,7.7,NA,NA,18.23815,NA,NA,NA,NA,1,0,1,17633,20814,17977
2016-01-02,토,41,6.6,2,12.3,NA,NA,14.80715,NA,NA,NA,NA,0,0,1,17631,20810,17978
2016-01-03,일,26,6.9,1,14.1,NA,24,13.31454,NA,NA,NA,NA,0,0,1,17629,20806,17979
2016-01-04,월,30,5.1,-0.5,9.6,NA,NA,11.59519,NA,NA,NA,NA,0,0,1,17627,20802,17980
2016-01-05,화,27,-0.6,-3.4,3.7,NA,NA,12.68932,NA,NA,NA,NA,0,0,1,17625,20798,17981
2016-01-06,수,41,-0.1,-5.6,5.4,NA,NA,12.31177,NA,NA,NA,NA,0,0,1,17623,20794,17982
2016-01-07,목,23,0.1,-2.6,4.1,NA,NA,13.36077,NA,NA,NA,NA,0,0,1,17621,20790,17983
2016-01-08,금,51,-1,-4.2,3.4,0,NA,16.55512,NA,NA,NA,NA,0,0,1,17619,20786,17984
2016-01-09,토,41,1.4,-1.9,6.1,0,NA,16.03777,NA,NA,NA,NA,0,0,1,17617,20782,17985
2016-01-10,일,43,1.2,-1.8,5.4,NA,31,15.59858,NA,NA,NA,NA,0,0,1,17615,20778,17986
2016-01-11,월,18,-1.8,-5.4,3.8,NA,NA,11.92761,NA,NA,NA,NA,0,0,1,17613,20774,17987
2016-01-12,화,26,-2.7,-7.5,3.4,NA,NA,11.82304,NA,NA,NA,NA,0,0,1,17611,20770,17988
2016-01-13,수,25,-1.5,-3.7,1.5,0.2,NA,12.9469,NA,NA,NA,NA,0,0,1,17609,20766,17989
2016-01-14,목,27,-1.3,-6.5,3.7,0,NA,12.16427,NA,NA,NA,NA,0,0,1,17607,20762,17990
2016-01-15,금,44,0.5,-3.7,6.4,NA,NA,14.84677,NA,NA,NA,NA,0,0,1,17605,20758,17991
2016-01-16,토,43,0.9,-4.4,8.2,NA,NA,17.38178,NA,NA,NA,NA,0,0,1,17603,20754,17992
2016-01-17,일,50,1.7,-1,5.3,3.8,26,18.80943,NA,NA,NA,NA,0,0,1,17601,20750,17993
2016-01-18,월,50,-3.1,-8.5,1.6,3.5,NA,16.49018,NA,NA,NA,NA,0,0,1,17600,20746,17994
2016-01-19,화,25,-8.3,-11.2,-5.3,0.4,NA,15.61069,NA,NA,NA,NA,0,0,1,17599,20741,17995
2016-01-20,수,32,-8.1,-12,-3.5,0,NA,14.13459,NA,NA,NA,NA,0,0,1,17598,20736,17996
2016-01-21,목,26,-5.7,-8.8,-0.5,NA,NA,13.61725,NA,NA,NA,NA,0,0,1,17597,20731,17997
2016-01-22,금,51,-5.7,-10.9,-0.3,NA,NA,15.94751,NA,NA,NA,NA,0,0,1,17596,20726,17998
2016-01-23,토,27,-8.2,-11.5,-4.7,1.2,NA,21.60201,NA,NA,NA,NA,0,0,1,17595,20722,17999
2016-01-25,월,36,-7.8,-14.2,-2.1,0.1,NA,16.01796,NA,NA,NA,NA,0,0,1,17594,20718,18000
2016-01-26,화,39,-1.8,-6.3,3.5,0.4,NA,12.5143,NA,NA,NA,NA,0,0,1,17593,20714,18001
2016-01-27,수,35,-0.1,-4.8,5.8,NA,NA,12.13565,NA,NA,NA,NA,0,0,1,17591,20710,18002
2016-01-28,목,47,-0.4,-5,2.4,0.1,NA,16.61346,NA,NA,NA,NA,0,0,1,17590,20706,18004
2016-01-29,금,41,3,1,5.7,1.6,NA,16.45495,NA,NA,NA,NA,0,0,1,17589,20702,18006
2016-01-30,토,46,3.3,-1.1,10,0,NA,22.24484,NA,NA,NA,NA,0,0,1,17587,20698,18008
2016-01-31,일,34,-1.5,-4.2,2.9,NA,36,16.41753,NA,NA,NA,NA,0,0,1,17586,20694,18010
2016-02-01,월,38,-3.9,-7.4,1.7,NA,NA,11.49942,NA,NA,NA,NA,0,0,1,17584,20690,18010
2016-02-02,화,42,-3.9,-9.7,2.6,NA,NA,11.48952,NA,NA,NA,NA,0,0,1,17582,20686,18010
2016-02-03,수,28,-1.9,-9.1,5.4,NA,NA,10.68377,NA,NA,NA,NA,0,0,1,17580,20682,18010
2016-02-04,목,32,-0.5,-6.3,5.9,NA,NA,12.61227,NA,NA,NA,NA,0,0,1,17578,20678,18010
2016-02-05,금,35,-0.7,-5.7,5.5,NA,NA,16.28984,NA,NA,NA,NA,0,0,1,17576,20674,18010
2016-02-06,토,38,-1.6,-4.6,3.4,0,NA,15.62279,NA,NA,NA,NA,0,0,1,17574,20670,18010
2016-02-07,일,57,-2.3,-9.1,4.9,NA,41,15.91669,NA,NA,NA,NA,1,0,1,17572,20666,18010
2016-02-08,월,71,2.2,-5.7,8.1,NA,NA,22.12706,NA,NA,NA,NA,1,0,1,17570,20662,18010
2016-02-09,화,61,2.6,-1,7.8,NA,NA,27.58123,NA,NA,NA,NA,1,0,1,17568,20658,18010
2016-02-10,수,56,3.3,-4.6,12.7,NA,NA,23.45235,NA,NA,NA,NA,1,0,1,17566,20654,18010
2016-02-11,목,38,6.8,-1.8,14.7,0.4,NA,14.82146,NA,NA,NA,NA,0,0,1,17564,20650,18010
2016-02-12,금,53,10,7.7,11.9,16.8,NA,19.0604,NA,NA,NA,NA,0,0,1,17562,20647,18010
2016-02-13,토,65,13,9,18.7,8.3,NA,22.14358,NA,NA,NA,NA,0,0,1,17560,20644,18010
2016-02-14,일,38,-0.1,-3.6,8.9,0,46,18.98996,NA,NA,NA,NA,0,0,1,17558,20641,18010
2016-02-15,월,50,-3.3,-6.7,0.8,0,NA,16.27883,NA,NA,NA,NA,0,0,1,17556,20638,18010
2016-02-16,화,21,-0.2,-3.7,4.4,0.6,NA,16.04988,NA,NA,NA,NA,0,0,1,17554,20635,18010
2016-02-17,수,39,0.9,-4.3,6.8,NA,NA,13.89133,NA,NA,NA,NA,0,0,1,17552,20632,18010
2016-02-18,목,39,3.8,-3.5,9.8,NA,NA,14.45821,NA,NA,NA,NA,0,0,1,17550,20629,18010
2016-02-19,금,38,3.5,0,6.3,NA,NA,18.37684,NA,NA,NA,NA,0,0,1,17548,20626,18010
2016-02-20,토,50,2.5,-1,8.9,NA,NA,20.02245,NA,NA,NA,NA,0,0,1,17546,20623,18010
2016-02-21,일,53,0.4,-3.7,5.8,NA,31,18.25356,NA,NA,NA,NA,0,0,1,17544,20620,18010
2016-02-22,월,36,2.9,-1.4,7,NA,NA,15.30358,NA,NA,NA,NA,0,0,1,17542,20617,18010
2016-02-23,화,34,2.5,-2.7,8.1,0.7,NA,14.54627,NA,NA,NA,NA,0,0,1,17540,20614,18010
2016-02-24,수,35,-1.7,-6.5,4.1,NA,NA,13.8473,NA,NA,NA,NA,0,0,1,17538,20612,18010
2016-02-25,목,40,0.5,-5.7,6.1,NA,NA,13.78236,NA,NA,NA,NA,0,0,1,17534,20610,18009
2016-02-26,금,47,2.5,-0.1,5.9,3.8,NA,16.65419,NA,NA,NA,NA,0,0,1,17533,20608,18009
2016-02-27,토,44,5.4,1.5,11.3,2.6,NA,18.33942,NA,NA,NA,NA,0,0,1,17532,20606,18008
2016-02-28,일,28,2.2,-0.9,5.7,12.2,41,21.15181,NA,NA,NA,NA,0,0,1,17531,20604,18007
2016-02-29,월,45,-2.7,-5.5,0.3,0.4,NA,17.1187,NA,NA,NA,NA,0,0,1,17530,20602,18006
2016-03-01,화,53,-1.4,-7.5,4.9,NA,NA,16.50669,NA,NA,NA,NA,1,0,1,17529,20600,18006
2016-03-02,수,28,3,-4.3,10.2,NA,NA,9.34638,NA,NA,NA,NA,0,0,0,17528,20598,18006
2016-03-03,목,29,7.4,-0.2,17,NA,NA,7.91211,NA,NA,NA,NA,0,0,0,17527,20596,18006
2016-03-04,금,44,9.8,5.4,13,8,NA,12.68492,NA,NA,NA,NA,0,0,0,17526,20594,18006
2016-03-05,토,52,12.2,7.7,18,26.7,NA,18.56617,NA,NA,NA,NA,0,0,0,17525,20592,18006
2016-03-06,일,34,10.3,6.5,14.7,0,31,13.18906,NA,NA,NA,NA,0,0,0,17524,20590,18006
2016-03-07,월,28,9,3.4,16.3,NA,NA,8.22032,NA,NA,NA,NA,0,0,0,17523,20588,18006
2016-03-08,화,31,5,1.7,7.8,NA,NA,8.84004,NA,NA,NA,NA,0,0,0,17522,20586,18006
2016-03-09,수,37,2.2,-1.1,8.4,NA,NA,8.16198,NA,NA,NA,NA,0,0,0,17521,20584,18006
2016-03-10,목,36,0.3,-3.1,5.6,NA,NA,10.00462,NA,NA,NA,NA,0,0,0,17521,20582,18006
2016-03-11,금,50,0.6,-4.3,6.4,0,NA,12.91497,NA,NA,NA,NA,0,0,0,17521,20580,18006
2016-03-12,토,34,2.8,-5,10.2,NA,NA,15.60628,NA,NA,NA,NA,0,0,0,17521,20578,18006
2016-03-13,일,45,4.1,0.8,9.2,NA,25,14.64644,NA,NA,NA,NA,0,0,0,17521,20576,18006
2016-03-14,월,48,4.4,0.3,10.2,NA,NA,8.15427,NA,NA,NA,NA,0,0,0,17521,20574,18006
2016-03-15,화,23,6,-2.7,14,NA,NA,7.85597,NA,NA,NA,NA,0,0,0,17521,20572,18006
2016-03-16,수,38,9.2,3.5,17.1,NA,NA,7.97485,NA,NA,NA,NA,0,0,0,17521,20570,18005
2016-03-17,목,28,10.1,-0.5,18.9,NA,NA,7.8956,NA,NA,NA,NA,0,0,0,17521,20568,18005
2016-03-18,금,39,11,8.4,13.9,5.6,NA,11.35743,NA,NA,NA,NA,0,0,0,17521,20566,18005
2016-03-19,토,47,11,6.8,18.2,NA,NA,13.77025,NA,NA,NA,NA,0,0,0,17521,20565,18005
2016-03-20,일,34,9.7,3,17.5,NA,27,12.30847,NA,NA,NA,NA,0,0,0,17521,20564,18005
2016-03-21,월,21,9.5,2.3,17.4,NA,NA,7.08325,NA,NA,NA,NA,0,0,0,17521,20563,18005
2016-03-22,화,32,9.4,1.5,17.6,NA,NA,7.54006,NA,NA,NA,NA,0,0,0,17521,20562,18005
2016-03-23,수,23,8.3,4.6,14.5,NA,NA,7.7437,NA,NA,NA,NA,0,0,0,17521,20561,18005
2016-03-24,목,30,6.9,1.6,13.3,NA,NA,7.48502,NA,NA,NA,NA,0,0,0,17521,20560,18005
2016-03-25,금,32,6.8,1.2,13.3,NA,NA,10.75202,NA,NA,NA,NA,0,0,0,17521,20558,18005
2016-03-26,토,51,6.4,-0.2,12.9,NA,NA,13.14283,NA,NA,NA,NA,0,0,0,17521,20556,18005
2016-03-27,일,51,7.2,-0.3,15.1,NA,27,12.10813,NA,NA,NA,NA,0,0,0,17521,20554,18005
2016-03-28,월,28,9.4,-0.3,17.9,NA,NA,6.81798,NA,NA,NA,NA,0,0,0,17521,20552,18005
2016-03-29,화,23,12.9,6.5,18.3,NA,NA,7.3023,NA,NA,NA,NA,0,0,0,17521,20550,18005
2016-03-30,수,30,14.4,7.6,22.9,NA,NA,7.146,NA,NA,NA,NA,0,0,0,17521,20548,18005
2016-03-31,목,31,13.1,5.1,21.7,NA,NA,7.58299,NA,NA,NA,NA,0,0,0,17520,20546,18005
2016-04-01,금,35,15,4.8,25.4,NA,NA,11.25066,NA,NA,NA,NA,0,0,0,17519,20544,18002
2016-04-02,토,44,16,6.9,24.6,NA,NA,14.79394,NA,NA,NA,NA,0,0,0,17518,20542,17999
2016-04-03,일,56,13.4,10.8,16.4,2.5,25,14.83356,NA,NA,NA,NA,0,0,0,17517,20540,17996
2016-04-04,월,43,13.5,10.1,18.3,NA,NA,8.27866,NA,NA,NA,NA,0,0,0,17516,20538,17993
2016-04-05,화,35,13,5.6,20.8,NA,NA,8.01558,NA,NA,NA,NA,0,0,0,17515,20536,17990
2016-04-06,수,40,13.9,5.5,23.7,4.4,NA,8.9358,NA,NA,NA,NA,0,0,0,17514,20534,17987
2016-04-07,목,33,13.2,9.1,18.6,20.1,NA,8.50211,NA,NA,NA,NA,0,0,0,17513,20532,17984
2016-04-08,금,44,14,8.3,21.8,NA,NA,11.52584,NA,NA,NA,NA,0,0,0,17512,20530,17981
2016-04-09,토,47,15.9,9.8,23.3,NA,NA,15.40595,NA,NA,NA,NA,0,0,0,17511,20528,17978
2016-04-10,일,55,16.6,10.7,24.6,NA,18,14.83136,NA,NA,NA,NA,0,0,0,17510,20526,17975
2016-04-11,월,46,13.2,8.4,19,NA,NA,8.11575,NA,NA,NA,NA,0,0,0,17509,20525,17972
2016-04-12,화,42,14.8,7.5,22.1,0,NA,10.37006,NA,NA,NA,NA,0,0,0,17508,20524,17969
2016-04-13,수,43,14.4,11.9,19,28.1,NA,13.74493,NA,NA,NA,NA,1,0,0,17507,20523,17966
2016-04-14,목,28,15.4,10.5,21.3,NA,NA,7.54777,NA,NA,NA,NA,0,0,0,17506,20522,17963
2016-04-15,금,39,15.6,6.7,24.8,NA,NA,12.78619,NA,NA,NA,NA,0,0,0,17505,20521,17960
2016-04-16,토,66,14.8,9,20.5,23,NA,21.2828,NA,NA,NA,NA,0,0,0,17504,20520,17957
2016-04-17,일,52,12.2,9.9,16.8,20.6,53,15.54574,NA,NA,NA,NA,0,0,0,17503,20519,17954
2016-04-18,월,27,12.3,8.4,18.3,1.7,NA,10.2699,NA,NA,NA,NA,0,0,0,17502,20518,17951
2016-04-19,화,37,12.8,6.4,19.3,NA,NA,9.86262,NA,NA,NA,NA,0,0,0,17501,20517,17948
2016-04-20,수,53,13.1,7.1,18,1.2,NA,12.54513,NA,NA,NA,NA,0,0,0,17500,20516,17945
2016-04-21,목,39,13.7,10.8,16.6,37.2,NA,13.53689,NA,NA,NA,NA,0,0,0,17499,20515,17942
2016-04-22,금,54,17.4,12.6,24.5,NA,NA,17.99379,NA,NA,NA,NA,0,0,0,17498,20514,17939
2016-04-23,토,62,15.4,11.3,22.2,NA,NA,21.52056,NA,NA,NA,NA,0,0,0,17497,20515,17936
2016-04-24,일,48,15.4,7,24,NA,37,18.41537,NA,NA,NA,NA,0,0,0,17496,20516,17933
2016-04-25,월,36,17.7,8.9,26.6,NA,NA,11.70416,NA,NA,NA,NA,0,0,0,17495,20517,17930
2016-04-26,화,33,19.9,9.6,29.2,NA,NA,11.615,NA,NA,NA,NA,0,0,0,17494,20518,17927
2016-04-27,수,45,13.3,11.5,19.4,15.4,NA,12.45156,NA,NA,NA,NA,0,0,0,17493,20519,17925
2016-04-28,목,49,14.3,9.8,20.5,0.7,NA,11.97384,NA,NA,NA,NA,0,0,0,17492,20520,17924
2016-04-29,금,50,15.1,8.5,22.1,NA,NA,15.13076,NA,NA,NA,NA,0,0,0,17491,20521,17923
2016-04-30,토,55,17.2,9.5,24,NA,NA,18.40987,NA,NA,NA,NA,0,0,0,17490,20522,17922
2016-05-01,일,42,19.5,11.2,27.6,NA,34,16.48467,NA,NA,NA,NA,1,0,0,17489,20523,17921
2016-05-02,월,52,19.8,12.1,29,6.3,NA,12.33709,NA,NA,NA,NA,0,0,0,17487,20524,17920
2016-05-03,화,62,14.3,10.6,18.5,19.8,NA,14.19293,NA,NA,NA,NA,0,0,0,17485,20525,17919
2016-05-04,수,33,17.1,12.5,23,NA,NA,13.62055,NA,NA,NA,NA,0,0,0,17483,20526,17918
2016-05-05,목,53,19.6,9.2,27.9,NA,NA,17.4148,NA,NA,NA,NA,1,0,0,17481,20527,17917
2016-05-06,금,50,20.5,14.5,26.2,NA,NA,16.8237,NA,NA,NA,NA,0,0,0,17479,20528,17916
2016-05-07,토,50,17.1,11.3,24.6,NA,NA,15.32449,NA,NA,NA,NA,0,0,0,17477,20529,17915
2016-05-08,일,45,19.1,9.8,27.5,NA,28,14.62112,NA,NA,NA,NA,0,0,0,17475,20530,17914
2016-05-09,월,32,20,14.6,26.6,NA,NA,9.54561,NA,NA,NA,NA,0,0,0,17473,20530,17913
2016-05-10,화,52,14.1,12.5,17.7,25.7,NA,10.74432,NA,NA,NA,NA,0,0,0,17471,20530,17912
2016-05-11,수,33,17,11.9,23.3,3.7,NA,9.21979,NA,NA,NA,NA,0,0,0,17469,20530,17911
2016-05-12,목,27,18.8,11.7,25.7,NA,NA,9.64027,NA,NA,NA,NA,0,0,0,17467,20530,17910
2016-05-13,금,24,17.6,14.1,22.5,NA,NA,13.21548,NA,NA,NA,NA,0,0,0,17465,20530,17910
2016-05-14,토,47,20.3,13.5,26.5,NA,NA,16.29094,NA,NA,NA,NA,1,0,0,17463,20530,17910
2016-05-15,일,36,19.7,14.2,26.2,7.5,31,18.62011,NA,NA,NA,NA,0,0,0,17461,20530,17910
2016-05-16,월,36,15.9,10,22.2,5.2,NA,9.60505,NA,NA,NA,NA,0,0,0,17459,20530,17910
2016-05-17,화,33,19.1,10.7,27,NA,NA,8.85324,NA,NA,NA,NA,0,0,0,17457,20530,17910
2016-05-18,수,21,21.5,12,29.8,NA,NA,9.15925,NA,NA,NA,NA,0,0,0,17455,20530,17910
2016-05-19,목,23,23.3,14.6,31.3,NA,NA,9.17466,NA,NA,NA,NA,0,0,0,17454,20530,17910
2016-05-20,금,30,22.7,14.5,30.1,NA,NA,12.25893,NA,NA,NA,NA,0,0,0,17453,20530,17910
2016-05-21,토,41,23.1,16.3,29.4,NA,NA,15.12966,NA,NA,NA,NA,0,0,0,17452,20530,17910
2016-05-22,일,44,22.6,13.7,30.3,NA,28,15.04821,NA,NA,NA,NA,0,0,0,17451,20530,17910
2016-05-23,월,30,23.1,15,30.4,NA,NA,8.67052,NA,NA,NA,NA,0,0,0,17448,20530,17910
2016-05-24,화,43,18.3,15.5,21.9,16.8,NA,9.52029,NA,NA,NA,NA,0,0,0,17445,20531,17910
2016-05-25,수,26,19.5,12.4,25.5,NA,NA,8.88296,NA,NA,NA,NA,0,0,0,17442,20532,17910
2016-05-26,목,24,21,15.6,26.4,NA,NA,9.01065,NA,NA,NA,NA,0,0,0,17439,20533,17910
2016-05-27,금,34,22.9,17.9,29.1,NA,NA,11.88358,NA,NA,NA,NA,0,0,0,17436,20534,17910
2016-05-28,토,45,22,18.2,28,NA,NA,15.28817,NA,NA,NA,NA,0,0,0,17433,20535,17910
2016-05-29,일,47,21.1,17.5,26.9,0.1,30,13.5501,NA,NA,NA,NA,0,0,0,17430,20536,17910
2016-05-30,월,32,22,14.4,29.4,NA,NA,8.36011,NA,NA,NA,NA,0,0,0,17427,20537,17910
2016-05-31,화,35,22,16.2,27.9,NA,NA,9.54891,NA,NA,NA,NA,0,0,0,17424,20538,17910
2016-06-01,수,38,22.9,18.5,28.4,NA,NA,10.00572,NA,NA,NA,NA,0,0,0,17422,20539,17909
